Year,Week,merl.Si,merl.NH4,merl.NO32,merl.PO4,Si.raw,NH4.raw,NO32.raw,PO4.raw,chla,Precip,light,Secchi.depth,SAL_SURF,SAL_BOT,Temperature_SURF,Temperature_BOT
1991,2,10.83,3.14,9.42,1.42,43.86,4.26,0,1.3,NA,0.212857143,149.205,NA,NA,NA,NA,NA
1991,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195714286,NA,NA,NA,NA,NA,NA
1991,4,12.76,2.84,12.59,1.2,36.22,5.05,0,0.89,1.799429449,0.015714286,156.597,4.5,29.6,29.6,3,3.5
1991,5,23.33,2.51,15.58,1.01,NA,NA,NA,NA,0.746104894,0.052857143,NA,4.5,29.6,29.6,3,3
1991,6,9.85,1.29,10.63,1,27.44,5.08,0,1.13,NA,0.078571429,191.877,NA,NA,NA,NA,NA
1991,7,14.62,0.86,10.86,0.8,NA,NA,NA,NA,10.88435374,0.152857143,NA,3.25,NA,NA,NA,NA
1991,8,6.24,0.99,5.54,0.78,0.42,6.18,0,0.85,NA,0.08,185.472,NA,NA,NA,NA,NA
1991,9,8.89,1.48,6.87,0.88,NA,NA,NA,NA,2.435813035,0.095714286,NA,4.5,29.6,29.6,4.5,4.5
1991,10,7,0.93,6.44,0.75,0.77,2.85,0,0.45,NA,0.294285714,198.702,NA,NA,NA,NA,NA
1991,11,1.16,1.35,2.6,0.72,NA,NA,NA,NA,3.774412991,0.082857143,NA,4.5,29.9,29.9,4.5,4.5
1991,12,NA,NA,NA,NA,1.28,2.76,0,0.55,NA,0.375714286,304.962,NA,NA,NA,NA,NA
1991,13,NA,NA,NA,NA,NA,NA,NA,NA,12.7935045,0.114285714,NA,4.5,28,28.6,7,6
1991,14,1.59,1.27,0.97,0.5,0.42,2.63,0,0.46,NA,0.001428571,262.899,NA,NA,NA,NA,NA
1991,15,1.31,1.44,NA,0.67,NA,NA,NA,NA,2.611367127,0.014285714,NA,4.5,29.6,29.6,8.5,8.5
1991,16,0.91,0.51,0.18,0.36,6.24,2.69,0,0.47,NA,0.06,470.379,NA,NA,NA,NA,NA
1991,17,NA,NA,NA,NA,NA,NA,NA,NA,10.73074391,0.448571429,NA,2.75,27.5,28.6,11,10.5
1991,18,1.35,0.37,0.07,0.29,15.3,1.19,0,0.88,NA,0.164285714,511.413,NA,NA,NA,NA,NA
1991,19,4.14,1.28,0.37,0.55,NA,NA,NA,NA,12.48628484,0.234285714,NA,2,28,29.6,14.5,13
1991,20,4.73,0.68,0.13,0.45,8.9,2.85,0,0.91,NA,0.09,399.903,NA,NA,NA,NA,NA
1991,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1991,22,6.93,0.67,0.2,0.46,23.18,NA,NA,1.12,2.874698266,0.144285714,571.683,2.75,27.8,29.6,20.5,16
1991,23,9.08,2.87,1.31,0.7,NA,NA,NA,NA,12.7935045,0.04,NA,2.5,28.6,29.6,18,17.8
1991,24,11.33,3.75,0.79,0.77,10.89,1.5,0,0.91,NA,0.018571429,414.498,NA,NA,NA,NA,NA
1991,25,10.51,1.06,0.1,0.58,NA,NA,NA,NA,6.319947334,0.07,NA,2.5,28.8,29.6,19.5,19
1991,26,7.07,0.17,0.08,0.28,1.44,2.35,0,0.86,NA,0.001428571,429.366,NA,NA,NA,NA,NA
1991,27,8.92,0.92,0.17,0.66,NA,NA,NA,NA,11.7621242,0.035714286,NA,2.5,29.6,30.7,20,19.5
1991,28,18.42,5.58,0.65,1.19,13.45,1.91,0,0.85,NA,0.077142857,412.314,NA,NA,NA,NA,NA
1991,29,3.61,1.23,0.07,0.65,NA,NA,NA,NA,8.229098091,0.004285714,NA,3,30.7,29.9,24.5,23.5
1991,30,15.01,15.39,0.75,1.98,24.23,NA,0,0.99,NA,0.28,606.081,NA,NA,NA,NA,NA
1991,31,8.7,4.04,0.75,0.99,NA,NA,NA,NA,10.42352425,0.01,NA,2.25,29.4,29.9,22,21.5
1991,32,16.24,13.05,1.19,1.63,27.38,NA,0,0.92,NA,0.398571429,383.061,NA,NA,NA,NA,NA
1991,33,12.85,4.57,1.04,1.16,NA,NA,NA,NA,NA,0.002857143,NA,NA,NA,NA,NA,NA
1991,34,5.85,9.88,1.45,1.91,10.16,NA,0,0.78,24.40201887,0.442857143,NA,2.25,29.1,30.1,22,20.5
1991,35,6.2,4.79,1.16,1.41,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1991,36,14.13,10.87,3.19,1.64,23.81,2.69,0,1,7.636603028,0.157142857,482.685,2.5,29.6,29.6,20,20
1991,37,NA,4.88,1.62,1.27,NA,NA,NA,NA,5.881062102,0.035714286,NA,3,29.6,29.6,20.8,20.6
1991,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177142857,349.692,NA,NA,NA,NA,NA
1991,39,NA,6,1.51,1.35,NA,NA,NA,NA,5.332455563,0.357142857,NA,3.5,28.8,28.8,15,14.5
1991,40,NA,5.05,1.65,1.16,NA,NA,NA,NA,NA,0,268.506,NA,NA,NA,NA,NA
1991,41,NA,8.64,3.28,1.54,NA,NA,NA,NA,NA,0.097142857,NA,NA,NA,NA,NA,NA
1991,42,NA,5.61,3.55,1.45,NA,NA,NA,NA,46.58766732,0.175714286,287.238,2.75,28.6,28.6,15.5,16
1991,43,NA,6.45,6.03,1.63,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1991,44,NA,3.43,4.41,1.34,NA,NA,NA,NA,2.08470485,0.15,NA,3.5,29.6,29.9,12.5,12.5
1991,45,NA,1.32,3.03,1.24,NA,NA,NA,NA,NA,0,162.267,NA,NA,NA,NA,NA
1991,46,NA,NA,NA,NA,NA,NA,NA,NA,1.338599956,0.328571429,NA,3.25,29.6,29.6,9,9.2
1991,47,NA,3.37,1.18,1.2,NA,NA,NA,NA,NA,0.235714286,122.913,NA,NA,NA,NA,NA
1991,48,NA,4.91,2.73,1.23,NA,NA,NA,NA,1.514154049,0.055714286,NA,4.5,28.6,28.6,9,8.5
1991,49,NA,9.54,6.59,1.65,NA,NA,NA,NA,NA,0.215714286,143.199,NA,NA,NA,NA,NA
1991,50,NA,8.2,6.15,1.48,NA,NA,NA,NA,0.526662278,0.105714286,NA,4.5,28.6,28.6,7,7
1991,51,NA,8.93,8.32,1.47,28.43,0,1.18,1.11,NA,0.047142857,118.818,NA,NA,NA,NA,NA
1991,52,NA,10.22,10.44,1.6,45.23,NA,1.04,1.55,NA,0,132.615,NA,NA,NA,NA,NA
